i,top_vasculature_percent,bottom_vasculature_percent
1268,9.28802490234375,12.02392578125
1269,24.69940185546875,12.2406005859375
1270,21.43402099609375,10.79864501953125
1271,9.65576171875,15.48614501953125
1272,9.87701416015625,15.46783447265625
1273,7.8765869140625,24.0814208984375
1274,9.98077392578125,23.6480712890625
1275,7.13043212890625,27.64739990234375
1276,6.15997314453125,17.78564453125
1277,9.649658203125,28.28826904296875
1278,6.29730224609375,30.05828857421875
1279,20.50323486328125,9.30328369140625
1280,22.14202880859375,11.24114990234375
1281,25.37384033203125,11.1541748046875
1282,28.77960205078125,10.6658935546875
1283,18.25103759765625,10.516357421875
1284,30.64727783203125,10.99090576171875
1285,32.5347900390625,11.17095947265625
1286,10.84747314453125,20.794677734375
1287,19.76470947265625,10.418701171875
1288,20.8099365234375,12.0391845703125
1289,13.79547119140625,15.89508056640625
1290,13.20343017578125,19.48699951171875
1291,4.7393798828125,23.70758056640625
1292,12.25433349609375,20.281982421875
1293,12.95928955078125,17.34466552734375
1294,6.34307861328125,21.45538330078125
1295,10.52703857421875,15.79132080078125
1296,10.626220703125,13.97247314453125
1297,24.42626953125,12.17041015625
1298,28.4637451171875,12.48931884765625
1299,18.69659423828125,11.02752685546875
1300,14.532470703125,11.56005859375
1301,26.416015625,12.02850341796875
1302,15.15045166015625,10.809326171875
1303,12.41607666015625,10.5926513671875
1304,12.255859375,20.2362060546875
1305,21.5850830078125,11.0260009765625
1306,25.68206787109375,11.12823486328125
1307,8.2916259765625,23.02703857421875
1308,5.56640625,15.2587890625
1309,9.6923828125,20.60089111328125
1310,12.77618408203125,23.02703857421875
1311,13.4246826171875,22.42431640625
1312,11.004638671875,26.837158203125
1313,10.552978515625,19.68841552734375
1314,11.41510009765625,20.94879150390625
1315,17.803955078125,10.94818115234375
1316,22.73406982421875,13.507080078125
1317,24.07684326171875,13.720703125
1318,23.7640380859375,13.983154296875
1319,29.80804443359375,12.86163330078125
1320,22.125244140625,13.1988525390625
1321,22.503662109375,13.8946533203125
1322,8.9508056640625,20.67108154296875
1323,25.84075927734375,13.1317138671875
1324,17.919921875,9.80377197265625
1325,8.80584716796875,11.962890625
1326,10.9161376953125,16.38946533203125
1327,8.61358642578125,27.95867919921875
1328,8.31298828125,28.63006591796875
1329,7.9620361328125,18.2037353515625
1330,9.6771240234375,31.1798095703125
1331,8.75396728515625,32.12127685546875
1332,7.32269287109375,24.52239990234375
1333,20.69549560546875,11.26251220703125
1334,35.0555419921875,13.0462646484375
1335,31.8572998046875,13.19122314453125
1336,19.3267822265625,10.43853759765625
1337,36.39678955078125,12.5
1338,33.331298828125,13.5711669921875
1339,24.90081787109375,11.96136474609375
1340,12.0361328125,20.53680419921875
1341,20.60089111328125,15.6707763671875
1342,25.384521484375,16.58477783203125
1343,6.9976806640625,24.52239990234375
1344,7.122802734375,28.26080322265625
1345,6.7230224609375,18.73321533203125
1346,11.17706298828125,21.319580078125
1347,9.73052978515625,19.903564453125
1348,6.93359375,24.21417236328125
1349,8.905029296875,27.00042724609375
1350,5.92498779296875,19.18182373046875
1351,29.81109619140625,18.05877685546875
1352,20.892333984375,16.09649658203125
1353,22.87750244140625,15.04364013671875
1354,21.0662841796875,15.84625244140625
1355,27.31170654296875,17.44232177734375
1356,28.15704345703125,15.77911376953125
1357,19.27490234375,14.6026611328125
1358,20.63140869140625,17.14019775390625
1359,17.85125732421875,19.90966796875
1360,10.89630126953125,13.18206787109375
1361,12.51373291015625,9.42840576171875
1362,14.04266357421875,8.22296142578125
1363,10.9527587890625,13.17901611328125
1364,1.7791748046875,15.313720703125
1365,3.63006591796875,18.81256103515625
1366,7.8948974609375,14.84527587890625
1367,2.5726318359375,18.40972900390625
1368,7.47833251953125,25.8697509765625
1369,10.11199951171875,13.74664306640625
1370,17.07916259765625,13.13018798828125
1371,18.4417724609375,14.67742919921875
1372,22.1405029296875,15.14892578125
1373,18.450927734375,11.322021484375
1374,20.39031982421875,15.8599853515625
1375,28.69415283203125,16.38946533203125
1376,9.32464599609375,12.8753662109375
1377,26.77001953125,19.1070556640625
1378,23.62213134765625,14.349365234375
1379,13.6138916015625,18.60504150390625
1380,12.96844482421875,15.948486328125
1381,9.8297119140625,12.63275146484375
1382,12.84637451171875,19.10552978515625
1383,11.14044189453125,14.3829345703125
1384,10.19744873046875,12.55950927734375
1385,10.8856201171875,19.8638916015625
1386,11.04278564453125,17.72003173828125
1387,18.4051513671875,12.41302490234375
1388,15.3778076171875,15.216064453125
1389,24.42169189453125,19.610595703125
1390,18.12286376953125,20.1019287109375
1391,15.5975341796875,15.0848388671875
1392,24.15008544921875,17.059326171875
1393,22.75390625,19.38629150390625
1394,8.56475830078125,23.1536865234375
1395,18.7225341796875,13.53912353515625
1396,8.2244873046875,13.848876953125
1397,9.85565185546875,6.6650390625
1398,9.3475341796875,4.8614501953125
1399,3.216552734375,13.0218505859375
1400,2.0355224609375,15.91644287109375
1401,4.4097900390625,9.73663330078125
1402,3.42254638671875,11.3983154296875
1403,3.070068359375,15.4815673828125
1404,4.38385009765625,12.408447265625
1405,8.367919921875,14.13421630859375
1406,17.791748046875,14.62249755859375
1407,19.4732666015625,17.53692626953125
1408,10.888671875,16.05377197265625
1409,16.29791259765625,15.9820556640625
1410,18.9788818359375,17.57049560546875
1411,14.66522216796875,16.2445068359375
1412,10.76812744140625,14.42108154296875
1413,41.5313720703125,15.92254638671875
1414,29.8553466796875,15.47088623046875
1415,4.400634765625,22.76611328125
1416,7.83233642578125,18.76373291015625
1417,7.0098876953125,20.26519775390625
1418,14.28985595703125,16.52984619140625
1419,12.8265380859375,13.37127685546875
1420,3.7506103515625,27.911376953125
1421,13.134765625,13.91143798828125
1422,10.7696533203125,11.33880615234375
1423,23.8037109375,14.51416015625
1424,25.1678466796875,13.2781982421875
1425,20.220947265625,16.66107177734375
1426,17.31719970703125,16.778564453125
1427,34.490966796875,15.4052734375
1428,18.06793212890625,15.57464599609375
1429,15.63720703125,15.911865234375
1430,8.4197998046875,34.33837890625
1431,22.91412353515625,13.9984130859375
1432,19.964599609375,12.9180908203125
1433,7.37152099609375,16.3299560546875
1434,5.8013916015625,17.4102783203125
1435,9.3475341796875,11.6790771484375
1436,4.67681884765625,22.93701171875
1437,5.4779052734375,20.8465576171875
1438,7.7362060546875,11.3372802734375
1439,5.718994140625,24.6246337890625
1440,5.76171875,22.34649658203125
1441,20.71075439453125,11.55853271484375
1442,13.86260986328125,12.65716552734375
1443,24.08294677734375,16.81365966796875
1444,21.62628173828125,16.42303466796875
1445,13.6322021484375,15.11688232421875
1446,26.89208984375,16.619873046875
1447,24.1668701171875,15.88897705078125
1448,11.7401123046875,20.52001953125
1449,40.79742431640625,12.14752197265625
1450,39.276123046875,12.7105712890625
1451,12.90435791015625,39.91546630859375
1452,8.41217041015625,41.290283203125
1453,5.85784912109375,44.7540283203125
1454,7.3944091796875,47.84393310546875
1455,8.94622802734375,46.83837890625
1456,4.32281494140625,40.17181396484375
1457,7.3974609375,49.3499755859375
1458,9.149169921875,44.464111328125
1459,8.7158203125,11.834716796875
1460,43.28765869140625,12.8143310546875
1461,47.784423828125,13.568115234375
1462,50.897216796875,14.84375
1463,51.4312744140625,15.16265869140625
1464,44.14825439453125,13.96331787109375
1465,53.240966796875,16.41082763671875
1466,50.457763671875,15.8172607421875
1467,10.6964111328125,40.83099365234375
1468,14.825439453125,11.016845703125
1469,38.629150390625,15.49224853515625
1470,7.3516845703125,36.883544921875
1471,10.20965576171875,36.407470703125
1472,7.293701171875,18.09844970703125
1473,8.2855224609375,26.81121826171875
1474,7.45391845703125,19.66552734375
1475,6.97784423828125,19.1131591796875
1476,8.45184326171875,29.90264892578125
1477,6.78253173828125,22.14813232421875
1478,38.00811767578125,15.66314697265625
1479,22.23663330078125,12.43133544921875
1480,31.62384033203125,14.68963623046875
1481,24.39727783203125,14.312744140625
1482,23.73199462890625,12.16888427734375
1483,35.552978515625,17.315673828125
1484,27.48870849609375,15.1397705078125
1485,6.82830810546875,10.99700927734375
1486,26.8218994140625,11.63177490234375
1487,35.91766357421875,14.32342529296875
1488,7.49053955078125,28.40423583984375
1489,6.75506591796875,24.90692138671875
1490,4.998779296875,37.3504638671875
1491,10.07843017578125,28.49884033203125
1492,1.373291015625,28.76739501953125
1493,6.8359375,36.2030029296875
1494,5.120849609375,32.8399658203125
1495,2.691650390625,33.61663818359375
1496,29.4403076171875,13.99383544921875
1497,39.971923828125,14.66827392578125
1498,33.40301513671875,14.96124267578125
1499,32.5775146484375,15.0787353515625
1500,39.715576171875,14.8681640625
1501,36.48834228515625,15.4937744140625
1502,36.95068359375,15.17181396484375
1503,5.584716796875,23.02703857421875
1504,27.28729248046875,10.0128173828125
1505,29.3548583984375,12.45574951171875
1506,6.35833740234375,25.94146728515625
1507,6.2255859375,23.675537109375
1508,12.01629638671875,41.339111328125
1509,2.947998046875,21.2432861328125
1510,7.12738037109375,17.547607421875
1511,14.9688720703125,45.71380615234375
1512,4.949951171875,24.01275634765625
1513,7.86895751953125,21.10595703125
1514,26.25579833984375,12.0941162109375
1515,39.251708984375,12.8387451171875
1516,23.25592041015625,12.841796875
1517,19.44427490234375,13.2293701171875
1518,45.19805908203125,13.9312744140625
1519,27.40631103515625,12.63580322265625
1520,24.3316650390625,12.9150390625
1521,9.0484619140625,23.846435546875
1522,39.35089111328125,12.3138427734375
1523,31.49566650390625,13.94500732421875
1524,8.79058837890625,24.12261962890625
1525,10.94970703125,24.8748779296875
1526,9.14459228515625,34.20257568359375
1527,1.1383056640625,24.41558837890625
1528,0.860595703125,22.637939453125
1529,11.95068359375,25.85601806640625
1530,3.90625,19.94171142578125
1531,0.87890625,19.7052001953125
1532,33.49609375,15.1947021484375
1533,32.46917724609375,10.25238037109375
1534,27.3101806640625,13.8214111328125
1535,25.44708251953125,13.73291015625
1536,24.66583251953125,9.6527099609375
1537,21.9024658203125,12.38555908203125
1538,21.73919677734375,12.48779296875
1539,6.292724609375,35.38360595703125
1540,34.0362548828125,12.83111572265625
1541,22.406005859375,10.1837158203125
1542,8.8592529296875,19.2626953125
1543,9.48333740234375,15.484619140625
1544,7.98187255859375,20.46661376953125
1545,12.6739501953125,11.492919921875
1546,11.43951416015625,8.9080810546875
1547,11.2945556640625,26.67236328125
1548,13.1134033203125,14.92767333984375
1549,12.725830078125,10.64910888671875
1550,16.9952392578125,9.47418212890625
1551,21.6888427734375,9.4970703125
1552,14.8712158203125,10.1898193359375
1553,11.700439453125,10.41717529296875
1554,29.217529296875,11.26861572265625
1555,18.75,10.75592041015625
1556,13.604736328125,11.00616455078125
1557,6.9915771484375,34.38720703125
1558,23.3795166015625,17.5750732421875
1559,18.18695068359375,14.3524169921875
1560,5.987548828125,15.11688232421875
1561,7.23419189453125,15.13214111328125
1562,7.2540283203125,11.67449951171875
1563,7.79266357421875,23.138427734375
1564,8.349609375,18.8690185546875
1565,6.53839111328125,21.1669921875
1566,8.15277099609375,14.080810546875
1567,7.6080322265625,10.302734375
1568,20.12481689453125,13.739013671875
1569,12.0361328125,12.05902099609375
1570,27.679443359375,14.25323486328125
1571,24.07073974609375,13.336181640625
1572,23.8494873046875,14.17083740234375
1573,17.0928955078125,12.17041015625
1574,14.37530517578125,12.2589111328125
1575,11.5478515625,17.6910400390625
1576,24.267578125,13.8671875
1577,25.1617431640625,14.13116455078125
1578,10.2569580078125,19.80133056640625
1579,7.40203857421875,23.13232421875
1580,4.19921875,25.02593994140625
1581,5.69610595703125,14.02435302734375
1582,4.40216064453125,12.066650390625
1583,4.52423095703125,18.76220703125
1584,5.72509765625,9.5855712890625
1585,5.25970458984375,11.041259765625
1586,27.7008056640625,14.0533447265625
1587,29.77752685546875,15.86761474609375
1588,17.9595947265625,12.158203125
1589,15.30609130859375,15.03753662109375
1590,23.01788330078125,15.15350341796875
1591,12.542724609375,11.55242919921875
1592,13.75732421875,14.7857666015625
1593,4.60968017578125,17.66357421875
1594,23.64501953125,14.88494873046875
1595,19.3145751953125,13.226318359375
1596,4.3212890625,14.86968994140625
1597,7.2540283203125,9.0850830078125
1598,5.77850341796875,12.34283447265625
1599,7.5836181640625,18.76373291015625
1600,8.74481201171875,16.7144775390625
1601,9.5184326171875,15.5364990234375
1602,9.1827392578125,23.77777099609375
1603,9.56268310546875,18.1365966796875
1604,12.50152587890625,14.0625
1605,14.90325927734375,12.79296875
1606,23.45123291015625,14.288330078125
1607,20.6939697265625,14.57977294921875
1608,18.5516357421875,13.37890625
1609,28.7139892578125,14.9505615234375
1610,22.81951904296875,14.24102783203125
1611,15.167236328125,20.64056396484375
1612,30.83038330078125,12.66021728515625
1613,12.59307861328125,12.64495849609375
1614,8.319091796875,11.846923828125
1615,9.173583984375,12.55035400390625
1616,6.46209716796875,26.5411376953125
1617,2.11944580078125,13.22479248046875
1618,1.9683837890625,12.652587890625
1619,11.4471435546875,19.67010498046875
1620,8.1695556640625,13.8671875
1621,6.97174072265625,15.08941650390625
1622,13.25531005859375,12.6800537109375
1623,29.46319580078125,14.85748291015625
1624,17.84210205078125,15.72723388671875
1625,16.107177734375,15.23284912109375
1626,23.046875,14.6728515625
1627,20.0836181640625,15.41595458984375
1628,20.06988525390625,15.9423828125
1629,3.3447265625,26.080322265625
1630,28.5247802734375,16.25518798828125
1631,50.88653564453125,17.99163818359375
1632,4.63409423828125,47.93548583984375
1633,4.56695556640625,42.596435546875
1634,8.062744140625,13.0950927734375
1635,12.4053955078125,10.87799072265625
1636,13.09356689453125,11.5447998046875
1637,4.63714599609375,17.8985595703125
1638,11.26556396484375,8.76617431640625
1639,12.603759765625,10.150146484375
1640,45.3765869140625,18.92852783203125
1641,18.33343505859375,11.47003173828125
1642,12.62664794921875,13.63983154296875
1643,13.6810302734375,15.1275634765625
1644,23.64959716796875,15.09552001953125
1645,10.6201171875,15.2801513671875
1646,12.06207275390625,15.39154052734375
1647,2.89154052734375,23.39324951171875
1648,16.89605712890625,12.46795654296875
1649,33.97216796875,16.39862060546875
1650,6.40106201171875,30.145263671875
1651,5.94940185546875,23.004150390625
1652,11.7279052734375,24.25079345703125
1653,5.45806884765625,21.96044921875
1654,5.35125732421875,12.39166259765625
1655,14.80560302734375,21.65985107421875
1656,5.31768798828125,16.44439697265625
1657,5.92041015625,8.6944580078125
1658,26.7181396484375,16.2872314453125
1659,27.91748046875,15.496826171875
1660,25.46844482421875,16.12548828125
1661,16.7572021484375,16.3604736328125
1662,25.537109375,16.12548828125
1663,19.281005859375,13.75579833984375
1664,12.71514892578125,15.3961181640625
1665,10.2630615234375,15.020751953125
1666,17.24395751953125,12.84332275390625
1667,12.3382568359375,13.3392333984375
1668,6.170654296875,10.2447509765625
1669,6.6162109375,9.49859619140625
1670,3.16162109375,15.97442626953125
1671,9.759521484375,20.83282470703125
1672,4.38995361328125,29.86297607421875
1673,5.56488037109375,11.69586181640625
1674,6.219482421875,17.6116943359375
1675,6.2164306640625,23.2635498046875
1676,10.7635498046875,10.89630126953125
1677,17.529296875,12.3291015625
1678,22.53570556640625,12.14599609375
1679,31.83746337890625,14.34326171875
1680,14.36614990234375,11.4227294921875
1681,18.4722900390625,9.63897705078125
1682,25.25634765625,13.2843017578125
1683,8.44879150390625,14.1998291015625
1684,28.67431640625,13.56201171875
1685,5.94940185546875,10.11810302734375
1686,6.51092529296875,4.9560546875
1687,6.5643310546875,4.7332763671875
1688,9.23309326171875,6.0272216796875
1689,9.95025634765625,6.83135986328125
1690,11.4898681640625,8.58001708984375
1691,7.67364501953125,8.33892822265625
1692,8.55255126953125,6.79779052734375
1693,10.3546142578125,8.37554931640625
1694,5.32989501953125,9.906005859375
1695,7.66143798828125,11.61956787109375
1696,8.4442138671875,13.1317138671875
1697,10.81695556640625,16.26434326171875
1698,10.33782958984375,11.19537353515625
1699,8.14056396484375,13.90228271484375
1700,10.34698486328125,16.28265380859375
1701,4.66766357421875,23.76708984375
1702,30.712890625,15.2618408203125
1703,55.09796142578125,18.55010986328125
1704,13.37432861328125,47.25799560546875
1705,11.28082275390625,47.9949951171875
1706,8.31451416015625,23.49700927734375
1707,3.82843017578125,31.37664794921875
1708,3.38897705078125,35.17303466796875
1709,6.640625,29.6051025390625
1710,4.28924560546875,34.69696044921875
1711,3.70330810546875,35.7574462890625
1712,55.28411865234375,18.115234375
1713,28.19366455078125,13.1744384765625
1714,34.66796875,14.17083740234375
1715,39.34173583984375,15.679931640625
1716,32.62481689453125,14.03045654296875
1717,38.848876953125,14.6087646484375
1718,40.08331298828125,14.8681640625
1719,13.56658935546875,28.23944091796875
1720,18.58673095703125,12.59613037109375
1721,16.67938232421875,12.88909912109375
1722,9.88616943359375,16.56494140625
1723,10.34393310546875,17.047119140625
1724,10.345458984375,17.034912109375
1725,5.77850341796875,17.5750732421875
1726,4.02679443359375,16.80908203125
1727,8.953857421875,15.0390625
1728,6.35528564453125,13.909912109375
1729,4.35028076171875,11.96136474609375
1730,16.40625,12.22991943359375
1731,19.0155029296875,16.54205322265625
1732,20.25146484375,15.289306640625
1733,19.54345703125,15.6280517578125
1734,17.63458251953125,17.07000732421875
1735,14.837646484375,13.46282958984375
1736,13.20343017578125,13.55438232421875
1737,3.28826904296875,16.30096435546875
1738,27.36358642578125,12.76702880859375
1739,46.27838134765625,16.40625
1740,5.34515380859375,40.2130126953125
1741,4.736328125,37.90740966796875
1742,9.0118408203125,30.01708984375
1743,11.96746826171875,26.39007568359375
1744,8.79974365234375,23.73046875
1745,8.5479736328125,26.71356201171875
1746,11.92779541015625,25.5584716796875
1747,9.564208984375,23.431396484375
1748,41.65496826171875,17.547607421875
1749,35.38818359375,14.95361328125
1750,31.52008056640625,15.3076171875
1751,27.36663818359375,14.57672119140625
1752,30.34210205078125,13.50860595703125
1753,30.82733154296875,15.53497314453125
1754,27.5177001953125,16.2750244140625
1755,6.7596435546875,25.0152587890625
1756,18.08624267578125,19.26727294921875
1757,17.9229736328125,16.6259765625
1758,9.466552734375,14.30816650390625
1759,9.55963134765625,16.77703857421875
1760,10.2142333984375,10.14556884765625
1761,8.72344970703125,21.86737060546875
1762,10.3790283203125,22.216796875
1763,8.6334228515625,11.8988037109375
1764,9.63592529296875,18.20526123046875
1765,11.6607666015625,20.03326416015625
1766,20.3887939453125,15.6890869140625
1767,10.67352294921875,17.17376708984375
1768,24.40338134765625,13.27362060546875
1769,25.07171630859375,12.4755859375
1770,13.87939453125,17.58880615234375
1771,21.4080810546875,12.43896484375
1772,23.58551025390625,10.86578369140625
1773,6.25762939453125,14.007568359375
1774,11.9415283203125,15.7073974609375
1775,8.575439453125,14.6148681640625
1776,10.02197265625,7.20977783203125
1777,9.42840576171875,9.70306396484375
1778,11.73248291015625,12.4847412109375
1779,8.7982177734375,10.29510498046875
1780,12.6251220703125,10.09979248046875
1781,10.3302001953125,12.25738525390625
1782,7.8155517578125,9.1796875
1783,10.54840087890625,9.95330810546875
1784,9.09271240234375,15.56396484375
1785,13.26141357421875,15.6951904296875
1786,10.31494140625,13.74053955078125
1787,10.107421875,13.17291259765625
1788,13.11187744140625,18.92547607421875
1789,9.26971435546875,13.214111328125
1790,10.308837890625,12.16583251953125
1791,10.577392578125,10.16693115234375
1792,22.7783203125,12.37030029296875
1793,24.7589111328125,10.48431396484375
1794,9.33837890625,22.265625
1795,8.9935302734375,27.58636474609375
1796,10.70404052734375,17.5872802734375
1797,13.0401611328125,25.8819580078125
1798,10.79864501953125,27.26287841796875
1799,9.796142578125,12.85247802734375
1800,9.17816162109375,19.96307373046875
1801,8.76007080078125,21.53167724609375
1802,30.43060302734375,12.6495361328125
1803,19.64111328125,12.408447265625
1804,28.0548095703125,14.007568359375
1805,30.523681640625,14.75677490234375
1806,15.27252197265625,12.054443359375
1807,22.796630859375,12.66632080078125
1808,24.8779296875,12.95166015625
1809,9.912109375,19.36187744140625
1810,14.17388916015625,12.16278076171875
1811,24.65972900390625,13.52081298828125
1812,9.69085693359375,16.31927490234375
1813,10.78338623046875,22.6409912109375
1814,6.5460205078125,11.004638671875
1815,10.9161376953125,13.85650634765625
1816,9.9456787109375,17.15545654296875
1817,6.5826416015625,10.64910888671875
1818,11.58294677734375,11.66229248046875
1819,10.3302001953125,15.9881591796875
1820,29.6356201171875,14.7979736328125
1821,12.97454833984375,10.31036376953125
1822,18.1060791015625,11.81793212890625
1823,20.5108642578125,14.24102783203125
1824,12.34130859375,11.090087890625
1825,14.90325927734375,11.8194580078125
1826,17.86041259765625,14.447021484375
1827,10.2783203125,12.469482421875
1828,37.347412109375,13.16375732421875
1829,18.96514892578125,11.5875244140625
1830,5.517578125,15.3839111328125
1831,3.64837646484375,19.40155029296875
1832,3.59039306640625,31.5277099609375
1833,7.159423828125,44.2413330078125
1834,6.109619140625,32.4462890625
1835,4.55780029296875,39.31732177734375
1836,5.902099609375,47.51129150390625
1837,4.67681884765625,35.302734375
1838,24.69024658203125,12.7593994140625
1839,38.2781982421875,13.3941650390625
1840,53.564453125,17.58880615234375
1841,40.57464599609375,15.8782958984375
1842,43.6492919921875,14.67742919921875
1843,56.683349609375,18.51043701171875
1844,42.70477294921875,16.10565185546875
1845,7.3486328125,34.74273681640625
1846,37.0147705078125,14.1693115234375
1847,17.50640869140625,13.26141357421875
1848,8.99505615234375,14.1082763671875
1849,9.54742431640625,18.994140625
1850,8.93402099609375,19.77996826171875
1851,8.00933837890625,7.02972412109375
1852,7.27691650390625,11.962890625
1853,10.00823974609375,17.047119140625
1854,8.7799072265625,10.02349853515625
1855,6.7901611328125,13.897705078125
1856,22.63031005859375,13.9984130859375
1857,24.87030029296875,15.08026123046875
1858,9.161376953125,11.28387451171875
1859,12.33062744140625,12.02545166015625
1860,21.73614501953125,15.76690673828125
1861,15.01617431640625,13.2537841796875
1862,16.77093505859375,12.38555908203125
1863,10.19744873046875,31.41021728515625
1864,25.48828125,16.180419921875
1865,17.9290771484375,11.76910400390625
1866,7.9803466796875,16.485595703125
1867,12.92724609375,19.25048828125
1868,6.5399169921875,7.6324462890625
1869,8.1817626953125,16.14532470703125
1870,8.48236083984375,24.64599609375
1871,6.41326904296875,12.48321533203125
1872,5.09796142578125,17.2637939453125
1873,4.681396484375,24.22332763671875
1874,21.64459228515625,13.31329345703125
1875,7.36236572265625,13.1011962890625
1876,17.81158447265625,18.9544677734375
1877,27.2552490234375,18.86444091796875
1878,13.36669921875,14.04266357421875
1879,19.56939697265625,16.705322265625
1880,26.45721435546875,16.14532470703125
1881,4.315185546875,22.99957275390625
1882,1.7852783203125,2.40936279296875
1883,0.07781982421875,3.57208251953125
1884,4.7149658203125,3.265380859375
1885,0.81024169921875,3.0242919921875
1886,1.10626220703125,3.564453125
1887,5.487060546875,3.8482666015625
1888,2.0294189453125,3.86810302734375
1889,3.106689453125,4.74090576171875
1890,6.0272216796875,6.36444091796875
1891,9.37652587890625,7.0220947265625
1892,11.492919921875,4.8980712890625
1893,1.8707275390625,3.2073974609375
1894,4.68597412109375,15.87371826171875
1895,4.2205810546875,19.5953369140625
1896,1.971435546875,0.750732421875
1897,4.06951904296875,12.88909912109375
1898,4.08935546875,19.84100341796875
1899,4.33807373046875,14.63470458984375
1900,19.60906982421875,6.4788818359375
1901,15.3472900390625,6.90155029296875
1902,0.51727294921875,5.74493408203125
1903,1.1566162109375,5.89599609375
1904,1.7730712890625,6.005859375
1905,0.58441162109375,7.4066162109375
1906,1.1566162109375,3.9825439453125
1907,1.19171142578125,4.10308837890625
1908,37.28485107421875,51.226806640625
1909,37.46185302734375,53.74603271484375
1910,38.9739990234375,51.8035888671875
1911,34.9090576171875,53.56597900390625
1912,34.49554443359375,51.68914794921875
1913,37.0819091796875,56.3995361328125
1914,35.1287841796875,51.5655517578125
1915,33.39385986328125,53.9276123046875
1916,33.72955322265625,55.810546875
1917,42.138671875,61.74163818359375
1918,46.44775390625,56.68792724609375
1919,47.94921875,57.8826904296875
1920,44.793701171875,57.98187255859375
1921,45.0347900390625,50.27618408203125
1922,45.20263671875,51.06353759765625
1923,44.329833984375,49.82452392578125
1924,44.71893310546875,49.81536865234375
1925,45.526123046875,50.72021484375
1926,41.8304443359375,52.01416015625
1927,35.90850830078125,50.30364990234375
1928,36.700439453125,49.62310791015625
1929,41.99066162109375,49.12567138671875
1930,37.3687744140625,49.6978759765625
1931,34.52301025390625,50.18310546875
1932,40.2557373046875,49.90234375
1933,34.7076416015625,49.7039794921875
1934,34.59625244140625,49.3988037109375
1935,31.61163330078125,39.9383544921875
1936,24.835205078125,30.54656982421875
1937,24.7161865234375,30.86395263671875
1938,41.29180908203125,35.32867431640625
1939,42.8436279296875,30.2215576171875
1940,43.04046630859375,31.6253662109375
1941,47.16033935546875,31.41326904296875
1942,48.34136962890625,31.84967041015625
1943,48.17962646484375,32.38067626953125
1944,34.44366455078125,44.11468505859375
1945,32.9864501953125,36.5386962890625
1946,32.29522705078125,35.91461181640625
1947,20.08819580078125,25.52032470703125
1948,43.12896728515625,58.26263427734375
1949,58.70819091796875,51.6998291015625
1950,56.3018798828125,51.31378173828125
1951,42.95196533203125,57.2235107421875
1952,42.7825927734375,60.8367919921875
1953,44.10400390625,58.90960693359375
1954,44.50531005859375,51.70745849609375
1955,39.10980224609375,51.85699462890625
1956,39.97955322265625,51.54266357421875
1957,22.96142578125,26.88140869140625
1958,27.06756591796875,25.1007080078125
1959,25.9490966796875,26.23138427734375
1960,23.2421875,30.19561767578125
1961,25.04730224609375,32.2418212890625
1962,24.73297119140625,32.76519775390625
1963,24.90692138671875,37.49237060546875
1964,26.947021484375,36.41815185546875
1965,26.13983154296875,37.52288818359375
1966,6.93511962890625,3.43017578125
1967,12.1063232421875,6.9091796875
1968,2.9571533203125,13.916015625
1969,4.61883544921875,15.0421142578125
1970,3.78570556640625,11.50970458984375
1971,3.71551513671875,11.737060546875
1972,4.23431396484375,9.65728759765625
1973,2.3590087890625,10.247802734375
1974,5.35430908203125,7.95440673828125
1975,3.6407470703125,13.96331787109375
1976,5.79376220703125,12.69683837890625
1977,4.248046875,12.15057373046875
1978,0.5523681640625,12.1917724609375
1979,2.0599365234375,7.7056884765625
1980,1.3580322265625,9.295654296875
1981,1.702880859375,11.54937744140625
1982,3.369140625,12.83111572265625
1983,2.789306640625,9.83734130859375
1984,4.38690185546875,11.63787841796875
1985,1.715087890625,12.26654052734375
1986,2.77099609375,12.1124267578125
1987,3.15704345703125,8.71429443359375
1988,2.6153564453125,11.0076904296875
1989,2.71453857421875,10.81695556640625
1990,1.5106201171875,10.31341552734375
1991,1.5045166015625,10.7757568359375
1992,2.74658203125,12.554931640625
1993,3.99627685546875,10.05401611328125
1994,2.81829833984375,11.08551025390625
1995,1.9317626953125,7.403564453125
1996,1.44500732421875,9.41009521484375
1997,1.934814453125,10.205078125
1998,1.544189453125,10.60028076171875
1999,1.93328857421875,10.21270751953125
2000,3.66668701171875,10.64910888671875
2001,3.65447998046875,13.81988525390625
2002,1.9134521484375,7.672119140625
2003,3.7628173828125,9.991455078125
2004,1.20697021484375,10.5010986328125
2005,2.9296875,14.935302734375
2006,2.58941650390625,14.50653076171875
2007,2.4871826171875,10.15625
2008,2.3681640625,11.34490966796875
2009,3.1768798828125,12.005615234375
2010,3.63922119140625,11.700439453125
2011,4.26483154296875,10.02655029296875
2012,0.55999755859375,12.6739501953125
2013,1.2420654296875,9.1796875
2014,4.2694091796875,12.34588623046875
2015,1.28173828125,11.06109619140625
2016,1.055908203125,0.4119873046875
2017,0.82550048828125,9.5916748046875
2018,7.5103759765625,9.12322998046875
2019,10.1470947265625,7.666015625
2020,2.1942138671875,12.127685546875
2021,0.29144287109375,12.72125244140625
2022,1.67999267578125,3.42559814453125
2023,0.042724609375,4.632568359375
2024,4.41436767578125,8.63800048828125
2025,4.1900634765625,13.3941650390625
2026,5.401611328125,12.6190185546875
